ID,Name,Purpose,Alpha Acid Low (%),Alpha Acid High (%),Beta Acid Low (%),Beta Acid High (%),Co-Humulone Low (%),Co-Humulone High (%),Country,Storability,Total Oil Composition Low (mL/100g),Total Oil Composition High (mL/100g),Myrcene Oil Low (%),Myrcene Oil High (%),Humulene Oil Low (%),Humulene Oil High (%),Caryophyllene Oil Low (%),Caryophyllene Oil High (%),Farnesene Oil Low (%),Farnesene Oil High (%),Linalool Oil Low (%),Linalool Oil High (%),Polyphenols Oil Low (%),Polyphenols Oil High (%),Substitutes,Style Guide,Also Known As,Characteristics,Description
4a1fa709-77c1-483f-9f12-1ed6b85328c3,Early Green,Aroma,,,,,,,UK,,,,,,,,,,,,,,,,,,,,"Developed in the UK, Early Green arrived in the US in the early 1930’s. To this day, little analytical data can be found on the variety. Despite gaining almost no traction as a brewing hop in its own right, it was chosen as a parent in the breeding of many classic varieties like Crystal, Horizon, Nugget and Mount Hood, among others."
a11e2633-da9c-4f30-af16-6c685bc9481d,Celeia,Aroma,5,6,3,4,25,,Slovenia,Retains 56% alpha acid after 6 months storage at 20ºC (68ºF),40 ,3.6,26,,17.6,,7.2,,5.6,,0.6,1.2 ,,,"Saaz, Bobek, Styrian Golding","English Ale, Lager, American Lager, Pilsner, English Ale, Extra Special Bitter",,"Lemon tea, Thyme, Peppermint, Lime","Celeia is the triploid offspring of Styrian Golding, Aurora and a Slovenian wild hop. It features an excellently balanced profile all around and very good storage stability. A versatile hop, it has seen widespread use in Lagers, Pilsners, English-style ales and ESBs. It loves deep clay soil and requires a large planting distance."
575598d1-e75e-484c-a7de-fb2aa39b43ac,Riwaka,Aroma,4.5,6.5,4,5,29,36,New Zealand,,0.8,,68,,9,,4,,1,,,,,,Saaz,"India Pale Ale, Pilsner, American Pale Ale",D Saaz,Notes of grapefruit and kumquat,"Considered to be one of the darling hops of the New Zealand craft beer scene, Riwaka’s abundant oil content is nearly twice that of its parent variety Saaz. This unique oil balance alongside a near 1:1 ratio of alpha to beta acids gives it a strong sweet citrus note that, according to one brewer, makes it the “ultimate” for hoppy beers. Riwaka, formerly known as D Saaz, is a product of HortResearch’s New Zealand Hops “hops with a difference” program and was officially released to the brewing world in 1997."
c40eb651-187f-45cc-9050-43e83f3e6eb2,Viking,Aroma,8,10,4,5,21,24,UK,Retains 70% alpha acid after 6 months storage at 20ºC (68ºF),1.16,,47.3,,10.5,,5.3,,9.1,,,,,,Saxon,American Brown Ale,Wye Viking,Pleasantly hoppy,"Developed in 1968, Viking hops were first bred at Wye College in England as a cross between Svalof and an unnamed English male. They were released to the public in 1973. Sister to Saxon and grandchild of Bramling Cross and Northdown, this hybrid red-bine variety is considered part of a modern wave of British aroma hops with heightened alpha acids."
09d87dc8-e630-46fa-b8a5-179032d8b5b4,Bobek,"Bittering, Aroma",3.5,9.3,4,6.6,26,31,Slovenia,Retains 66% alpha acid after 6 months storage at 20ºC (68ºF),0.7,4,30,63,12,19,4,6,3,7,0.9,1.3 ,,,"Fuggle, Willamette, Styrian Golding","English Ale, Extra Special Bitter, Lager, Pilsner","Styrian Golding B, Styrian Bobek","Artichoke, Hay, Lemon, Sage","Diploid hybrid Bobek features a pleasant floral aroma. Bred in its native Zalec region of Slovenia alongside Blisk and Buket, Bobek was an attempt to create both high alpha and good aroma in one cultivar. Bobek is not being commercially produced at this time. Its parents are Northern Brewer and a Slovenian male."
b0982051-57ef-439f-a6a3-edee290ba2c2,Caliente,"Bittering, Aroma",15.3,,4.3,,35,,US,,1.9,,,,,,,,,,,,,,,"India Pale Ale, Wheat, Pale Ale, Spice Beer",,"Falvors of citrus, peach and pine, aromas of stone fruit and mandarin","Caliente means “hot” in Spanish. That is, temperature hot and not spicy hot. It isn’t clear exactly why this particular variety was named that but it appears to be reasonably well received by the craft brew market featuring in quite a few commercial brews to date. There is some difference of opinion on it’s exact tasting notes but it has been said to impart flavors of citrus, peach, pine and even cherry along with distinct aromas of stone fruit and mandarin. Subtle aromas of peach have also been documented."
afb15a6c-8ff7-46b5-8e55-624807d1a9d9,Atlas,Aroma,9,11,4,,36,,Slovenia,Retains 50% alpha acid after 6 months storage at 20ºC (68ºF),1.3,1.6,59,,9,,4,,13.3,,,,,,,"American Pale Ale, Belgian Ale",Styrian Atlas,"Intense notes of lime, blossom, and pine","Released in the 1970’s, Atlas enjoys both good bittering and aroma qualities with intense notes of lime, blossom and pine. Like its siblings Aurora, Ahil and Apolon, Atlas has been cut back in commercial production over industry confusion stemming from its incorrect classification as a Super Styrian. It’s a Slovenian breed but is in actuality a seedling of Brewer’s Gold. Developed by Dr Tone Wagner at the Hop Research Institute in Zalec, Atlas has also accomplished USDA accession."
d10a36a2-1dad-4964-b218-2990a6d2b030,Red Earth,Aroma,,,,,,,Australia,,,,,,,,,,,,,,,,,"California Common, American Pale Ale",,"Spicy, woody aroma and flavor with an undernote of citrus","Red Earth hops bring with them an altogether “Australian” depth of character. They’re a modern Australian breed which carry a decidedly spicy, woody aroma and flavor with a citrusy under note. The name stems from the reddish hue cones exhibit as they emerge from the early, burr stage of development."
f0cd40eb-cd3a-4436-a24b-5ee931103da1,Magnum (US),Bittering,10,14,4.5,7,24,30,US,,1.9,3.,,,,,,,,,,,,,"Magnum, Horizon, Northdown, Northern Brewer","American Pale Ale, American India Pale Ale, Strong Ale, American Lager",Yakima Magnum,"Clean bittering, light citrus flavor","Magnum is grown on limited acreage in the US but what is produced has an excellent bittering profile and a nice, hoppy, floral aroma and subtle characters of citrus. Though genetically indistinguishable from the original German Magnum, some subtleties undoubtedly exist through varied growing conditions between the two countries. Both hops however are largely considered to be totally interchangeable."
4ecf3f19-1455-4b12-9676-da6362f1d867,Zenith,Bittering,9,11,3,,25,,,Retains 82% alpha acid after 6 months storage at 20ºC (68ºF),1.76,,52,,18,,7,,,,,,,,,,,,"Zenith is a hop of unknown pedigree but was grown as a high alpha hop with good resistance to disease. It has high alpha and high myrcene, low cohumulone and a myrcene/humulene ratio of about 2:1. Its rhizomes are usually available from November to February, which is also the best time to plant them."
7371b7b4-46e7-4460-991f-d0e557de0bb8,East Kent Golding,Aroma,5,6,2,3,29,,,Retains 78% alpha acid after 6 months storage at 20ºC (68ºF),28 ,0.8,18,,27,,9,,0,1,0.5,0.8 ,,,"Whitbread Golding, Progress, Fuggle, First Gold","Pale Ale, Extra Special English Ale, English Dark Ale, English Light Ale, Belgian Ale, Christmas Ale","Kent Golding, EKG, Canterbury Golding","Citrus, Artichoke, Spicy, Woodruff, Gingerbread","East Kent Golding is often thought of as the ultimate English hop. Grown exclusively in Kent, England and descended from Canterbury Whitebine, it is a centuries old variety. Despite claims to the contrary, it is identical to Canterbury Golding. The two names have been used interchangeably for some time. Canterbury is a town in East Kent and the hop was first brought to market there in 1790. Some, however, charge to this day that East Kent Golding and Cantebury Golding are two distinct varieties though there is no clear evidence to support this. The variety began to be known primarily as East Kent Golding in 1838."
66edb13a-3bed-46dc-8586-36d70b8461a6,Tettnanger B,Aroma,5.3,,5.2,,23,,Germany,Retains 50% alpha acid after 6 months storage at 20ºC (68ºF),0.9,,53.8,,14,,4.1,,11.5,,,,,,"Tettnanger, Saaz, Hallertau","Lager, Pilsner",,Pleasant continental-style aroma,"Sister to Tettnanger A, Tettnanger B was also thought to be superior to its parent through heightened levels of alpha. Through US testing however, this is now in question. Bred in the 1970’s through clonal selection from the original German Tettnanger hop, it features pleasant, continental-style aroma characteristics. It is also very likely descended from Czech variety, Saaz, a variety to which it is genetically similar."
7f647c42-ac07-406c-9e32-7895e0ae5bc7,Cicero,"Bittering, Aroma",6,7,2.4,,29,,Slovenia,Retains 80% alpha acid after 6 months storage at 20ºC (68ºF),1.05,,51,,18,,7,,3,,,,,,,American Pale Ale,HBC 394,,"Sister to Cekin, Cicero is a dual use hop with a Styrian-type aroma bred from Aurora, a Yugoslav tetraploid male and a USDA tetraploid male. Developed in Slovenia in the 1980’s, Cicero possesses very high vigor and yield potential in home region but has not tested well in the US."
237574bd-9977-40e0-ad29-a1f16f1fa564,Galaxy ®,"Bittering, Aroma",11,16,5,6.9,32,42,Australia,,3,5,33,67,1,2,7,9,2,4,,,,,"Citra®, Amarillo®, Centennial","Pale Ale, India Pale Ale, ESB",,"Citrus, peach and passionfruit aromas","Descended from German variety Perle, Galaxy® is a unique Australian breed of hops that has the distinction of sporting the highest percentage of essential oils in the industry."
dea5c611-5d6b-414f-81f8-79bd897e7536,Agnus,"Bittering, Aroma",9,14,4,6.5,4,6.5,Czechia,Fair to poor,2.0,3.,40,55,15,20,8,10,1,,0.4,0.8 ,2.3,3.5 ,,"Czech Pilsner, German Lager, Pale Ale",,"Lavender, Lovage, Leather, Tobacco","Agnus is the first high-alpha bittering hop to come out of the Czech Republic. It’s name is derived from Czech hop breeder Frantisek Beranek, who’s surname translated into Latin is Agnum – or Lamb in English. Registered in 2000 and released the following year, Agnus is a bittering hop with strong spicy and herbal notes and has been compared by some to Nugget and Magnum."
e5b673d1-f01d-474b-bae0-f580c536b003,Southern Star,Bittering,12,14,4.8,5.2,31,31,South Africa,Retains 60%-70% alpha acid after 6 months storage at 20ºC (68ºF),1.6,1.6,39,,22,,15,,12,12,,,,,Outeniqua,,,,"Released in 2001, Southern Star was developed in South Africa around 10 years after Outeniqua and Southern Promise. Like it’s two predecessors it is also considered a day neutral variety, meaning it can be grown in locations with reduced daylight. It is used primarily for bittering but also features a spicy, tangy flavor and some aroma."
4b5bf2c2-3a01-4ebb-bd92-c05d0fa9c4de,Merkur,"Bittering, Aroma",12,16.2,5,7.3,17.8,19,Germany,Retains 60%-70% alpha acid after 6 months storage at 20ºC (68ºF),2.6,3,48,49,29,32,8,9,0,1,,,,,Magnum,,Hallertau Merkur,"Earthy, spicy bitterness, citrus zing","Merkur or Hallertau Merkur as it is sometimes known, is a high alpha bittering hop developed at the Hull Hops Research Institute in Germany. It was released in 2000. It’s not all about bittering potential though; Merkur boasts high myrcene and humulene oil content giving it an earthy grounding and citrus zing. It works especially well in the early to mid-stages of brewing. Merkur is a descendant of Magnum."
3d7212df-3fac-42d4-b5de-f2b9fa1bb447,Early Promise,Aroma,6.1,,1.7,,30,,UK,,0.5,,42,,18.4,,,,,,,,,,,,,Continental-style aroma,"Early Promise was originally selected at Wye College, England, most likely from an old English variety through mass selection. Though originally slated for use as an aroma hop in the US, its poor yield in its USDA Corvallis plot eventually led to its discontinuation as a commercial prospect. Like Early Prolific, Early Promise may be useful for breeding aroma hops with a continental-style aroma."
502b7da0-e015-4208-859c-947bbb210fef,Keyworth’s Early,Aroma,8.6,,3.3,,33,,UK,Retains 72% alpha acid after 6 months storage at 20ºC (68ºF),1.39,,45,,22,,7,,,,,,,,Keyworth’s Midseason,American Ales,OJ47,Lemon and grapefruit notes,"Keyworth’s Early is a venerable old English hop which was, for a while, discontinued from production due to low yield. Raised at Wye College, England in the 1920’s, it was rushed into production on the back of Dr. W. G. Keyworth’s research in the 1940’s after Verticillium wilt became a major problem in parts of Kent. Due to its promising resistance, it gained in popularity for a while but fell out of favor with both brewers and growers."
b34c62ac-d7e6-4909-93d6-ba0eb64c1edf,Record,Aroma,7,12,4,8,27,,Belgium,Retains 58% alpha acid after 6 months storage at 20ºC (68ºF),1.82,,50,,24,28,8.2,,0.16,,,,,,Northern Brewer,"Ale, Lager, Pilsner, Wheat, Belgian Ale",,"Pleasant European aroma, mildly fruity","Originating in Belgium sometime prior to 1970, Record hops feature a pleasant European aroma. Bred from an open pollination Saaz and Northern Brewer, their aroma characteristics are said to closely resemble that of the later parent, Northern Brewer. Flavor-wise, they have been described as mild and somewhat fruity. Record has been grown in a commercial capacity in both Germany and Belgium."
43ba8786-c958-4b62-959c-3384cab2e097,Spalter Select,Aroma,3,6.5,2,5,20,28,Germany,Retains 60%-70% alpha acid after 6 months storage at 20ºC (68ºF),0.5,1.2,40,50,15,20,6,8,10,15,1,1.5 ,4,5 ,"Saaz, Tettnanger, Spalt, Hersbrucker, Perle, Hallertau Tradition","Kölsch, Belgian Ale, French Ale, Lager, Bock, Helles, Alt, Pilsner, Marzen","Select Spalt, Spalt Select","Citrus, Woody, Black tea, Camomile blossom","Released in 1993, Spalter Select was bred in Hüll, Germany in an effort to increase yield potential and disease resistant and serve as a commercial replacement for Spalt. These efforts were quite successful."
ecbe7293-019a-452d-aaa7-a49619aa8a88,Star,Aroma,3.2,,1.7,,24,,Belgium,Retains 82% alpha acid after 6 months storage at 20ºC (68ºF),0.47,,34,,33.9,,11.7,,3.7,,,,,,,,,Pleasing continental-style aroma,"Not to be confused with Southern Star, Star is an old Belgian land race variety, which is no longer grown commercially. It was largely discontinued due to poor vigor and yield but It is however still obtainable in small quantities for home brewing. It exhibits excellent storage stability and sports a lovely continental-type aroma."
9410512f-b78c-4830-8ea7-268f9d34ecec,Glacier,"Bittering, Aroma",3.3,9.7,5.4,10,11,16,,Retains 70%-75% alpha acid after 6 months storage at 20ºC (68ºF),0.7,1.6,33,62,24,36,7,13,0,1,,,,,"Willamette, Fuggle (US), Tettnanger, Golding (US)","Extra Special Bitter, India Pale Ale, Wheat Beer, American Pale Ale",,"Plum, Elderflower, Artichoke, Vanilla, Blackberry","Developed by Washington State University and released in 2000, Glacier is a high yielding, dual-purpose hop characterized by low cohumulone levels, giving it a moderate and pleasant bitterness. Glacier’s aroma and flavor notes are herby, woody and citrusy."
8d8abe66-a6c0-4e45-966b-037048cc5bcf,Early Prolific,Aroma,4.7,,2.2,,23,,UK,Retains 80% alpha acid after 6 months storage at 20ºC (68ºF),0.5,,50,,21.2,,7,,4.6,,,,,,,,,Pleasant continental-style aroma,"Originating from Wye College in England, Early Prolific has a pleasant continental-style aroma but is not currently produced commercially as a result of its poor growth rate and lackluster yield. It received USDA accession in 1980. Despite having little commercial impact as a brewing variety, Early Prolific may however exhibit some breeding potential on the basis of its aromatic characteristics and impressive storage stability."
4d299b85-dafc-42b5-b4de-665c0394be50,Ivanhoe,Aroma,7.3,8,4.60,,,,US,,,,,,,,,,,,,,,,"Galena, Cluster, Northern Brewer","American Ale, California Common, Stout, India Pale Ale",,Mellow aroma of citrus and pine. Heady floral and herbal notes.,"Ivanhoe is one of the first revivals of California Cluster in more than 50 years. Revived by organic hop farm Hops-Mesiter, LLC near Clearlake, California, it is a European aroma type and has been compared to a more moderate Cascade. It features a lovely, mellow aroma of citrus and pine, but with heady floral and herbal notes."
58581418-279e-4815-a213-f66cba41ffd2,Cerera,"Bittering, Aroma",5,6,4,4.5,25,,Slovenia,Retains 49% alpha acid after 6 months storage at 20ºC (68ºF),1.54,,58,,13.2,,6,,3,,,,,,,,,Saaz-like aroma,"Cerera, sister to Celeia, has a pleasing continental aroma similar to Saaz. Developed in Slovenia in the 1980’s, it hails from Styrian Golding and a Yugoslav male and is classified as a seedless Super Styrian triploid variety. Poor storage stability has made Cerera a poor candidate for widespread commercial production."
d118fb09-d2e8-49d4-afa5-5bef9e221615,Citra®,"Bittering, Aroma",10,15,3,4.5,20,35,US,Retains 75% alpha acid after 6 months storage at 20ºC (68ºF),1.5,3,60,70,7,12,5,8,1,,1,2 ,4.5,5.5 ,"Simcoe®, Cascade (US), Centennial, Mosaic®","India Pale Ale, American Ales, Amber",Citra® Brand HBC 394 cv,"Jasmine, Spicy, Gooseberry, Lychee, Geranium","American aroma hop Citra was created by John I. Haas, Inc. and Select Botanicals Group joint venture, the Hop Breeding Company. It was released to the brewing world in 2008. Now one of the most coveted high-impact aroma hops in the US, particularly among craft brewers, it boasts a complex lineage that includes the likes of Hallertau Mittelfrüh (father), Tettnanger (US), Brewer’s Gold and East Kent Golding."
664912b7-4655-4d05-a7f8-61b435d00733,Legacy®,"Bittering, Aroma",7.8,8.4,,,,,US,,,,,,,,,,,,,,,,"Cluster, Galena, Northern Brewer","Ale, Lager, Stout, India Pale Ale",,"Notes of blackberry, black currant, orange and grapefruit. Floral and spicy.","Legacy® has been grown in Washington State for over 50 years. Despite this, Hops Direct, LLC registered the variety in 2013 and named it Legacy."
562dbb9d-944c-48c1-a25a-33828558332b,Hallertau (NZ),Aroma,7,9,5.8,8.5,28,35,New Zealand,Retains 80%-85% alpha acid after 6 months storage at 20ºC (68ºF),0.9,1.,35,48,10,16.8,6,8.2,5,6.7,,,,,"Hallertau, Perle","Pale Ale, Lager, Pilsner, Bitter, Bock, American Lager",NZ Hallertau,"Distinct lime ‘zing’, delicately floral, clean tasting","New Zealand Hallertau is a triploid hop bred from Hallertau Mittelfrüher and a New Zealand male cultivar. First introduced in 1988 by HortResearch (now the New Zealand Institute for Plant and Food Research), it is purported to impart a distinct lime ‘zing’ beneath a delicately floral top."
17dc63e2-f79b-424b-87e6-375df80313a4,Hallertauer Gold,Aroma,7,10,5,7,20,,Germany,Retains 47% alpha acid after 6 months storage at 20ºC (68ºF),1.78,,63,,17,,4.8,,0.2,,,,,,"Hallertau Mittelfrüh, Tettnanger, East Kent Golding, Crystal, Mount Hood",American Lager,Hallertau Gold,Pleasing continental aroma,"A varietal of the German Institute for Hop Research in Huell, Germany, Hallertauer Gold is a descendant of Hallertau Mittelfrüher and is often marketed under various, similar names. Developed in the mid-1970s, it was released to the public in the late 1980s. A lot of commercially sold Hallertau is usually Hallertauer Gold or Hallertauer Gold combined with Hallertau Mittelfrüher. Its aroma is continental but with higher alpha acids and low cohumulone. This hop was bred to be more wilt resistant than its parent after persistent wilt became an issue in Germany."
861832cf-c2f7-4c29-af35-83376cf394e3,Jester®,Aroma,7,9,4,6,23,28,UK,,0.6,1.2,45,50,2,,,,0.1,0.2,,,,,"Cascade, Challenger","Pale Ale, IPA",,"Tropical fruit, grapefruit, blackcurrant, hints of lychee","Developed by Charles Faram & Co Ltd in the UK, proprietary hop Jester® brings with it distinct flavors and aroma qualities quite different to that of tradition English hop varieties. These unique characteristics include forward and robust notes of tropical fruits, grapefruit and blackcurrant and even hints of Lychee. It is considered most useful as a mid to late addition but is also fantastic to dry hop with. Though not considered a particularly useful bittering hop, when used in this regard it imparts a mild, herbal resonance."
95091fdd-db22-4a3e-a225-0b58a0d2a5a9,Nordgaard,Aroma,7.5,,3.4,,29,,Uncertain (Belgium or Denmark),Retains 79% alpha acid after 6 months storage at 20ºC (68ºF),0.94,,47,,27,,11,,1.7,,,,,,,,,Pleasing continental aroma,"Nordgaard is an old Belgian or Danish landrace that has been used for breeding, particularly in Solvenia in the 1970’s. It’s exact origin is unclear. The result of Spalt crossed with an unknown variety, it is said to impart pleasant continental aroma characteristics and is high in humulene."
90af5e2e-bcf5-4590-b0a7-c91266fc444e,Goldings (NZ),"Bittering, Aroma",4,4.2,4.6,4.8,20,25,New Zealand,,0.3,,13.8,,48.4,,13.3,,0.3,,,,,,East Kent Golding,"English Pale Ale, Pale Ale",,,"New Zealand Goldings are said to have a subtle flavor and an enjoyable perfume with a nicely rounded bittering. It differs from the English Kent Golding in its delicate touch. In fresh beers, its flavor will only hold for about a month. Good traditional aroma hop used late in the boil or for dry hopping."
0c256120-81f6-4f7d-9956-d9773b6fb5bd,Amarillo™ VGXP01,Aroma,8,11,6,7,21,24,US,Retains 96% alpha acid after 6 months storage at 20ºC (68ºF),1.5,1.9,68,70,9,11,2,4,2,4,,,,,"Cascade (US), Centennial, Ahtanum™, Chinook, Summer","American Pale Ale, India Pale Ale, American Wheat, Bitter, Wheat Beer, Red Ale, ESB",,Orange citrus flavor,"Amarillo™ VGXP01 hops are used worldwide where its ultra-high myrcene content creates a delicious orange citrus flavor. A varietal of Virgil Gamache Farms, Inc. Amarillo™ VGXP01 is highly acidic, making it a perfect choice for for ESB’s and Pale Ales."
985db1af-a078-4bee-b09e-21d99c6b6c40,Centennial,"Bittering, Aroma",9.5,11.5,3.5,4.5,28,30,US,Retains 60%-65% alpha acid after 6 months storage at 20ºC (68ºF),1.5,2.5,45,55,10,18,5,8,0,1,,,,,"Chinook, Galena, Nugget, Zeus, Columbus, Cascade (US)","Extra Special Bitter, Barley Wine, Imperial Stout, India Pale Ale, Pale Ale",Super Cascade,"Aniseed, Citrus, Floral","Centennial owes its existence to a mix of Brewer’s Gold, Fuggle, East Kent Golding and Bavarian hops. Developed in 1974 and released in 1990, Centennial was pioneered by Charles (Chuck) Zimmerman and S.T. Kenny at Washington State University. It is at times referred to as super Cascade because of its similar citric characteristic. Centennial is a much-celebrated hop in its versatility with its depth of bitterness and forward aroma — two characteristics that balance each other beautifully."
736a6176-ab9e-4e75-b042-bef027e6cfb6,Apollo,Bittering,15,20,5.5,8,23,28,US,Retains 80%-90% alpha acid after 6 months storage at 20ºC (68ºF),1.5,2.5,30,50,20,35,14,20,1,,,,,,"Nugget, Columbus, Zeus, Magnum, Millennium","India Pale Ale, Imperial India Pale Ale, Experimental Beers",,"Sharp, clean bittering, grapefruit notes","Super-alpha hop Apollo was first bred in 2000 by Hopsteiner and released to the public in 2006. it is descended from Zeus and two other unnamed USDA varieties. It tends to be quite expensive, though quantities used tend to be smaller due to its ultra-high concentration of alpha-acids."
1d487fea-7044-4669-b0ea-8034afb5c735,BOR,Aroma,2,3,3,4,14,20,US,Retains 67% alpha acid after 6 months storage at 20ºC (68ºF),0.65,,21,,46,,13,,,,,,,,,"German Pilsner, Pale Ale, Wheat Beer",BOR 704,,"Selected by Dr Bob Romanko, BOR 704 was so named for it’s planting position, row 7, plant 04, in the Prosser “Bone Yard” in the Yakima Valley. It features an aroma profile that is distinctly European. While BOR exhibits a relatively poor yield, it has been used to breed other seedlings in an effort to pass on its low cohumulone rate that is sometimes as low as 14%. However, its low alpha content has hindered it from gaining any successful foothold in commercial hops production."
5e094579-1c09-4203-8551-3e90ec2885b2,Hüll Melon,Aroma,6.9,7.5,7.3,7.9,25,30,Germany,,0.8,,36,,10,20,5,10,1,,,,,,,,Huell Melon,"Intensely fruity, flavors and aromas of honeydew melon, strawberry","Relatively new on the market, Hüll Melon made its debut in 2012. A daughter of Cascade (US), it has some interesting flavor characteristics not commonly associated with hops. It is noted to be intensely fruity with flavors and aromas of honeydew melon and strawberry."
a68f3ae5-c32e-4a35-b507-9698dba2c679,Keyworth’s Midseason,Aroma,7.5,,3.1,,46,,UK,Retains 45% alpha acid after 6 months storage at 20ºC (68ºF),0.89,,56,,13,,10,,,,,,,,Fuggle,,,,"Keyworth’s Midseason was produced alongside Keyworth’s Early in the 1940’s for the same desired wilt resistance. A cross between Fuggle and a wild American female, Keyworth’s Midseason proved more popular than Keyworth’s Early and reached a cultivation close to 600 acres in 1954. It is the parent of Density and Defender."
30c71143-0986-416a-b206-b0cc5b452d6b,Delta,Aroma,5.5,7,5.5,7,22,24,US,Retains 80%-90% alpha acid after 6 months storage at 20ºC (68ºF),0.5,1.,25,40,25,35,9,15,0,1,,,,,"Cascade, Nelson Sauvin, Fuggle, Willamette","American Pale Ale, American India Pale Ale, ESBs",Hopsteiner 04188,Spicy with notes of melon and citrus,"Released in 2009, aroma variety Delta is a relatively new kid on the block. It is a Fuggle-type hop, similar to a Willamette, but with a kick. It features a mild and pleasantly spicy aroma of with notes of melon and citrus. Delta is considered ideal for ale finishing."
67f0bca4-8113-4b39-8fdf-7c9613463ae7,Pioneer,"Bittering, Aroma",8,10,3.5,4,36,40,UK,Retains 60%-70% alpha acid after 6 months storage at 20ºC (68ºF),1,1.8,31,36,22,24,7,8,0,1,,,,,East Kent Golding,"India Pale Ale, Red Ale, Specialty Ale, Strong Bitter",,"Clean bittering, aromas of citrus, lemon, grapefruit, herbs and cedar",Pioneer has a classic English aroma and mild-tempered bittering despite its very high cohumulone levels. It is considered more than suitable for use at any point in the brewing process.
5dae6eff-19d8-42e1-b7db-554dbc87db3f,Chelan,Bittering,12,15.5,8.5,11.5,33,35,US,Retains 80% alpha acid after 6 months storage at 20ºC (68ºF),1.5,1.9,45,55,12,15,9,12,1,,,,,,"Galena, Nugget",American Ale,,"Strawberry, Yoghurt, Cream","Chelan is a privately patented bittering hop and daughter to Galena. Developed by John I. Haas, Inc. and grown exclusively in Washington State, it was released in 1994 and has found popular use in male styles of ales – particularly American style ales."
40b6b364-9897-4a9a-9469-74b607ff2ff8,Magnum,Bittering,12,14,4.5,5.5,24,25,Germany,Retains 80%-85% alpha acid after 6 months storage at 20ºC (68ºF),1.9,2.3,30,35,34,40,8,12,0,1,,,,,"Hallertauer Taurus, Columbus, Nugget","India Pilsner, Belgian India Pale Ale, American Ale, Blonde Ale, Pale Ale, Nut Brown Ale, Dark Ale, Pilsner, Bright Ale, Hefeweizen",Hallertau Magnum,"Clean bitterness, subtle citrus flavors","Magnum is fast becoming a brewing favorite in Europe and towards being one of the most widely grown high alpha varieties in the US. Used predominately as a base bittering hop it features an exceptional growth rate, yield and superlative storage stability and is said to result in squeaky clean bitterness and subtle citrus-like flavors."
958fceaf-1b71-4e22-a2a2-1529e3a5d941,Fuggle N,"Aroma, Breeding",5.6,,3,,26.4,,UK,Retains 72% alpha acid after 6 months storage at 20ºC (68ºF),0.95,,48,,24,,8,,4.2,,,,,,,,,,Fuggle N is a clonal selection from the original Fuggle. It was selected in 1943 as part of a trial that began in 1931 at the East Malling Research Station. It is not produced commercially; rather it is used for breeding.
12639bab-3639-4f62-abe5-981b877318b5,Hersbrucker Red-Stem,Aroma,5,6,5,6,18,,Germany,Retains 60% alpha acid after 6 months storage at 20ºC (68ºF),1.2,,55,,10,,9,,,,,,,,,,Hersbrucker Alpha,Pleasing noble characteristics,"Hersbrucker Red-Stem is, as I’m sure you guessed, so named due to its red stem. All Hersbruckers have red stems, but in this variety it is even more distinct. It is a clonal offshoot of Hersbrucker, supposedly with a higher alpha acid potential. Hersbrucker clones have declined in production over the years since their introduction in the 1980’s. This is mainly due to the rise of Hallertauer Tradition and Spalter Select, which exhibit much higher alpha percentages."
1c21a80a-225e-4cca-b4d5-0d243c5aaf3f,Nadwislanska,Aroma,3,5,2.5,5,23,,Poland,Retains 58% alpha acid after 6 months storage at 20ºC (68ºF),0.5,,32,,27,,8.2,,13.5,,,,,,,,Nadwislanski,Noble aroma characteristics,"Likely descended from Czech hops, Polish-grown Nadwislanska is a green-stem variety in stark contrast to Lubelska’s red stem, despite their tandem emergence. It features pleasant, noble aroma characteristics. It was bred disease free but to the disappointment of its developers, its poor yield did not improve. It is no longer grown anywhere commercially."
d725ccb0-bb0c-411e-abe2-fb2783fac1af,Willamette (AUS),"Bittering, Aroma",5,7.2,3.9,5.7,30,35,Australia,,1.4,2,30,40,25,35,7,10,5,7,,,,,"Fuggle, Styrian Golding, Tettnanger (US), Glacier, Styrian Golding","Ale, American Ales, Pale Ale, Brown Ale, English Ales, Porter",,"Mildly resinous, floral character","Willamette (AUS) hops are a directly descended from US-grown Willamette and were introduced to Australia in 1988. Imported and primarily grown by Hop Products Australia, the Australian version of this iconic aroma hop features a mlld, spicy, resinous and floral character."
a44c8221-cb87-4bd2-90d8-64aba0e4bec0,Columbus,"Bittering, Aroma",14,18,4.5,6,28,35,US,Retains 50%-60% alpha acid after 6 months storage at 20ºC (68ºF),1.5,4.5,25,55,9,25,6,12,0,1,,,,,"Zeus, Chinook, Northern Brewer, Nugget, Target, Warrior®, Millenium, Bullion","Imperial Brown Ale, Barley Wine, Imperial Stout, American Ales, Stout","Tomahawk®, CTZ","Lemon grass, Vanilla, Orange peel, Curry","The exact lineage of the proprietary hop Columbus is unknown. Its namesake was created in part as the result of a legal dispute between Hopunion and Yakima Chief when both parties attempted to patent the same hop. Yakima Chief’s variety was named Tomahawk®. After an agreement was reached, both names were registered. They are technically the same hop however."
